time	in/out	protocol	payload-size	total-size
1970-01-01 01:13:48.088235	out	udp:data	20	62
1970-01-01 01:13:48.101363	in	udp:data	63	105
1970-01-01 01:13:48.117647	out	udp:data	14	56
1970-01-01 01:13:48.147059	out	udp:data	20	62
1970-01-01 01:13:48.152045	in	udp:data	61	103
1970-01-01 01:13:48.176471	out	udp:data	19	61
1970-01-01 01:13:48.202727	in	udp:data	78	120
1970-01-01 01:13:48.205882	out	udp:data	14	56
1970-01-01 01:13:48.235294	out	udp:data	20	62
1970-01-01 01:13:48.253408	in	udp:data	78	120
1970-01-01 01:13:48.264706	out	udp:data	17	59
1970-01-01 01:13:48.294118	out	udp:data	17	59
1970-01-01 01:13:48.304090	in	udp:data	83	125
1970-01-01 01:13:48.323529	out	udp:data	14	56
1970-01-01 01:13:48.352941	out	udp:data	21	63
1970-01-01 01:13:48.354772	in	udp:data	98	140
1970-01-01 01:13:48.382353	out	udp:data	17	59
1970-01-01 01:13:48.405453	in	udp:data	92	134
1970-01-01 01:13:48.411765	out	udp:data	20	62
1970-01-01 01:13:48.441176	out	udp:data	21	63
1970-01-01 01:13:48.456135	in	udp:data	56	98
1970-01-01 01:13:48.470588	out	udp:data	19	61
1970-01-01 01:13:48.500000	out	udp:data	18	60
1970-01-01 01:13:48.506817	in	udp:data	97	139
1970-01-01 01:13:48.529412	out	udp:data	19	61
1970-01-01 01:13:48.557498	in	udp:data	82	124
1970-01-01 01:13:48.558824	out	udp:data	21	63
1970-01-01 01:13:48.588235	out	udp:data	12	54
1970-01-01 01:13:48.608180	in	udp:data	52	94
1970-01-01 01:13:48.617647	out	udp:data	20	62
1970-01-01 01:13:48.647059	out	udp:data	22	64
1970-01-01 01:13:48.658862	in	udp:data	16	58
1970-01-01 01:13:48.676471	out	udp:data	17	59
1970-01-01 01:13:48.705882	out	udp:data	19	61
1970-01-01 01:13:48.709543	in	udp:data	103	145
1970-01-01 01:13:48.735294	out	udp:data	16	58
1970-01-01 01:13:48.760225	in	udp:data	107	149
1970-01-01 01:13:48.764706	out	udp:data	19	61
1970-01-01 01:13:48.794118	out	udp:data	22	64
1970-01-01 01:13:48.810907	in	udp:data	179	221
1970-01-01 01:13:48.823529	out	udp:data	17	59
1970-01-01 01:13:48.852941	out	udp:data	23	65
1970-01-01 01:13:48.861588	in	udp:data	121	163
1970-01-01 01:13:48.882353	out	udp:data	20	62
1970-01-01 01:13:48.911765	out	udp:data	17	59
1970-01-01 01:13:48.912270	in	udp:data	124	166
1970-01-01 01:13:48.941176	out	udp:data	17	59
1970-01-01 01:13:48.970588	out	udp:data	19	61
1970-01-01 01:13:49.000000	out	udp:data	22	64
1970-01-01 01:13:49.000000	in	udp:data	93	135
1970-01-01 01:13:49.026316	out	udp:data	17	59
1970-01-01 01:13:49.050682	in	udp:data	98	140
1970-01-01 01:13:49.052632	out	udp:data	22	64
1970-01-01 01:13:49.078947	out	udp:data	16	58
1970-01-01 01:13:49.101363	in	udp:data	84	126
1970-01-01 01:13:49.105263	out	udp:data	17	59
1970-01-01 01:13:49.131579	out	udp:data	20	62
1970-01-01 01:13:49.152045	in	udp:data	89	131
1970-01-01 01:13:49.157895	out	udp:data	21	63
1970-01-01 01:13:49.184211	out	udp:data	18	60
1970-01-01 01:13:49.202727	in	udp:data	105	147
1970-01-01 01:13:49.210526	out	udp:data	20	62
1970-01-01 01:13:49.236842	out	udp:data	17	59
1970-01-01 01:13:49.253408	in	udp:data	61	103
1970-01-01 01:13:49.263158	out	udp:data	14	56
1970-01-01 01:13:49.289474	out	udp:data	20	62
1970-01-01 01:13:49.304090	in	udp:data	87	129
1970-01-01 01:13:49.315789	out	udp:data	19	61
1970-01-01 01:13:49.342105	out	udp:data	20	62
1970-01-01 01:13:49.354772	in	udp:data	122	164
1970-01-01 01:13:49.368421	out	udp:data	17	59
1970-01-01 01:13:49.394737	out	udp:data	17	59
1970-01-01 01:13:49.405453	in	udp:data	97	139
1970-01-01 01:13:49.421053	out	udp:data	21	63
1970-01-01 01:13:49.447368	out	udp:data	18	60
1970-01-01 01:13:49.456135	in	udp:data	71	113
1970-01-01 01:13:49.473684	out	udp:data	21	63
1970-01-01 01:13:49.500000	out	udp:data	22	64
1970-01-01 01:13:49.506817	in	udp:data	150	192
1970-01-01 01:13:49.526316	out	udp:data	17	59
1970-01-01 01:13:49.552632	out	udp:data	13	55
1970-01-01 01:13:49.557498	in	udp:data	83	125
1970-01-01 01:13:49.578947	out	udp:data	22	64
1970-01-01 01:13:49.605263	out	udp:data	19	61
1970-01-01 01:13:49.608180	in	udp:data	120	162
1970-01-01 01:13:49.631579	out	udp:data	19	61
1970-01-01 01:13:49.657895	out	udp:data	22	64
1970-01-01 01:13:49.658862	in	udp:data	101	143
1970-01-01 01:13:49.684211	out	udp:data	17	59
1970-01-01 01:13:49.709543	in	udp:data	81	123
1970-01-01 01:13:49.710526	out	udp:data	23	65
1970-01-01 01:13:49.736842	out	udp:data	16	58
1970-01-01 01:13:49.760225	in	udp:data	107	149
1970-01-01 01:13:49.763158	out	udp:data	22	64
1970-01-01 01:13:49.789474	out	udp:data	16	58
1970-01-01 01:13:49.810907	in	udp:data	58	100
1970-01-01 01:13:49.815789	out	udp:data	18	60
1970-01-01 01:13:49.842105	out	udp:data	19	61
1970-01-01 01:13:49.861588	in	udp:data	72	114
1970-01-01 01:13:49.868421	out	udp:data	20	62
1970-01-01 01:13:49.894737	out	udp:data	16	58
1970-01-01 01:13:49.912270	in	udp:data	107	149
1970-01-01 01:13:49.921053	out	udp:data	22	64
1970-01-01 01:13:49.947368	out	udp:data	22	64
1970-01-01 01:13:49.973684	out	udp:data	22	64
1970-01-01 01:13:50.000000	out	udp:data	20	62
1970-01-01 01:13:50.000000	in	udp:data	134	176
1970-01-01 01:13:50.029412	out	udp:data	21	63
1970-01-01 01:13:50.050682	in	udp:data	109	151
1970-01-01 01:13:50.058824	out	udp:data	21	63
1970-01-01 01:13:50.088235	out	udp:data	18	60
1970-01-01 01:13:50.101363	in	udp:data	104	146
1970-01-01 01:13:50.117647	out	udp:data	20	62
1970-01-01 01:13:50.147059	out	udp:data	18	60
1970-01-01 01:13:50.152045	in	udp:data	118	160
1970-01-01 01:13:50.176471	out	udp:data	21	63
1970-01-01 01:13:50.202727	in	udp:data	153	195
1970-01-01 01:13:50.205882	out	udp:data	19	61
1970-01-01 01:13:50.235294	out	udp:data	22	64
1970-01-01 01:13:50.253408	in	udp:data	141	183
1970-01-01 01:13:50.264706	out	udp:data	18	60
1970-01-01 01:13:50.294118	out	udp:data	17	59
1970-01-01 01:13:50.304090	in	udp:data	96	138
1970-01-01 01:13:50.323529	out	udp:data	16	58
1970-01-01 01:13:50.352941	out	udp:data	20	62
1970-01-01 01:13:50.354772	in	udp:data	86	128
1970-01-01 01:13:50.382353	out	udp:data	16	58
1970-01-01 01:13:50.405453	in	udp:data	20	62
1970-01-01 01:13:50.411765	out	udp:data	15	57
1970-01-01 01:13:50.441176	out	udp:data	21	63
1970-01-01 01:13:50.456135	in	udp:data	71	113
1970-01-01 01:13:50.470588	out	udp:data	16	58
1970-01-01 01:13:50.500000	out	udp:data	18	60
1970-01-01 01:13:50.506817	in	udp:data	103	145
1970-01-01 01:13:50.529412	out	udp:data	20	62
1970-01-01 01:13:50.557498	in	udp:data	96	138
1970-01-01 01:13:50.558824	out	udp:data	17	59
1970-01-01 01:13:50.588235	out	udp:data	20	62
1970-01-01 01:13:50.608180	in	udp:data	64	106
1970-01-01 01:13:50.617647	out	udp:data	20	62
1970-01-01 01:13:50.647059	out	udp:data	19	61
1970-01-01 01:13:50.658862	in	udp:data	22	64
1970-01-01 01:13:50.676471	out	udp:data	22	64
1970-01-01 01:13:50.705882	out	udp:data	21	63
1970-01-01 01:13:50.709543	in	udp:data	102	144
1970-01-01 01:13:50.735294	out	udp:data	18	60
1970-01-01 01:13:50.760225	in	udp:data	139	181
1970-01-01 01:13:50.764706	out	udp:data	20	62
1970-01-01 01:13:50.794118	out	udp:data	21	63
1970-01-01 01:13:50.810907	in	udp:data	34	76
1970-01-01 01:13:50.823529	out	udp:data	19	61
1970-01-01 01:13:50.852941	out	udp:data	23	65
1970-01-01 01:13:50.861588	in	udp:data	69	111
1970-01-01 01:13:50.882353	out	udp:data	18	60
1970-01-01 01:13:50.911765	out	udp:data	21	63
1970-01-01 01:13:50.912270	in	udp:data	57	99
1970-01-01 01:13:50.941176	out	udp:data	19	61
1970-01-01 01:13:50.970588	out	udp:data	22	64
1970-01-01 01:13:51.000000	out	udp:data	18	60
1970-01-01 01:13:51.000000	in	udp:data	107	149
1970-01-01 01:13:51.031250	out	udp:data	18	60
1970-01-01 01:13:51.050682	in	udp:data	111	153
1970-01-01 01:13:51.062500	out	udp:data	17	59
1970-01-01 01:13:51.093750	out	udp:data	20	62
1970-01-01 01:13:51.101363	in	udp:data	76	118
1970-01-01 01:13:51.125000	out	udp:data	24	66
1970-01-01 01:13:51.152045	in	udp:data	99	141
1970-01-01 01:13:51.156250	out	udp:data	16	58
1970-01-01 01:13:51.187500	out	udp:data	18	60
1970-01-01 01:13:51.202727	in	udp:data	121	163
1970-01-01 01:13:51.218750	out	udp:data	18	60
1970-01-01 01:13:51.250000	out	udp:data	17	59
1970-01-01 01:13:51.253408	in	udp:data	129	171
1970-01-01 01:13:51.281250	out	udp:data	21	63
1970-01-01 01:13:51.304090	in	udp:data	130	172
1970-01-01 01:13:51.312500	out	udp:data	20	62
1970-01-01 01:13:51.343750	out	udp:data	14	56
1970-01-01 01:13:51.354772	in	udp:data	32	74
1970-01-01 01:13:51.375000	out	udp:data	21	63
1970-01-01 01:13:51.405453	in	udp:data	107	149
1970-01-01 01:13:51.406250	out	udp:data	18	60
1970-01-01 01:13:51.437500	out	udp:data	21	63
1970-01-01 01:13:51.456135	in	udp:data	123	165
1970-01-01 01:13:51.468750	out	udp:data	23	65
1970-01-01 01:13:51.500000	out	udp:data	19	61
1970-01-01 01:13:51.506817	in	udp:data	129	171
1970-01-01 01:13:51.531250	out	udp:data	20	62
1970-01-01 01:13:51.557498	in	udp:data	69	111
1970-01-01 01:13:51.562500	out	udp:data	22	64
1970-01-01 01:13:51.593750	out	udp:data	13	55
1970-01-01 01:13:51.608180	in	udp:data	103	145
1970-01-01 01:13:51.625000	out	udp:data	18	60
1970-01-01 01:13:51.656250	out	udp:data	19	61
1970-01-01 01:13:51.658862	in	udp:data	66	108
1970-01-01 01:13:51.687500	out	udp:data	23	65
1970-01-01 01:13:51.709543	in	udp:data	101	143
1970-01-01 01:13:51.718750	out	udp:data	19	61
1970-01-01 01:13:51.750000	out	udp:data	15	57
1970-01-01 01:13:51.760225	in	udp:data	83	125
1970-01-01 01:13:51.781250	out	udp:data	21	63
1970-01-01 01:13:51.810907	in	udp:data	73	115
1970-01-01 01:13:51.812500	out	udp:data	20	62
1970-01-01 01:13:51.843750	out	udp:data	19	61
1970-01-01 01:13:51.861588	in	udp:data	35	77
1970-01-01 01:13:51.875000	out	udp:data	17	59
1970-01-01 01:13:51.906250	out	udp:data	17	59
1970-01-01 01:13:51.912270	in	udp:data	103	145
1970-01-01 01:13:51.937500	out	udp:data	18	60
1970-01-01 01:13:51.968750	out	udp:data	17	59
1970-01-01 01:13:52.000000	out	udp:data	21	63
1970-01-01 01:13:52.000000	in	udp:data	152	194
1970-01-01 01:13:52.033333	out	udp:data	19	61
1970-01-01 01:13:52.050682	in	udp:data	83	125
1970-01-01 01:13:52.066667	out	udp:data	19	61
1970-01-01 01:13:52.100000	out	udp:data	14	56
1970-01-01 01:13:52.101363	in	udp:data	0	42
1970-01-01 01:13:52.133333	out	udp:data	20	62
1970-01-01 01:13:52.152045	in	udp:data	128	170
1970-01-01 01:13:52.166667	out	udp:data	21	63
1970-01-01 01:13:52.200000	out	udp:data	15	57
1970-01-01 01:13:52.202727	in	udp:data	121	163
1970-01-01 01:13:52.233333	out	udp:data	20	62
1970-01-01 01:13:52.253408	in	udp:data	93	135
1970-01-01 01:13:52.266667	out	udp:data	16	58
1970-01-01 01:13:52.300000	out	udp:data	19	61
1970-01-01 01:13:52.304090	in	udp:data	107	149
1970-01-01 01:13:52.333333	out	udp:data	20	62
1970-01-01 01:13:52.354772	in	udp:data	95	137
1970-01-01 01:13:52.366667	out	udp:data	19	61
1970-01-01 01:13:52.400000	out	udp:data	18	60
1970-01-01 01:13:52.405453	in	udp:data	75	117
1970-01-01 01:13:52.433333	out	udp:data	17	59
1970-01-01 01:13:52.456135	in	udp:data	107	149
1970-01-01 01:13:52.466667	out	udp:data	21	63
1970-01-01 01:13:52.500000	out	udp:data	18	60
1970-01-01 01:13:52.506817	in	udp:data	67	109
1970-01-01 01:13:52.533333	out	udp:data	21	63
1970-01-01 01:13:52.557498	in	udp:data	74	116
1970-01-01 01:13:52.566667	out	udp:data	19	61
1970-01-01 01:13:52.600000	out	udp:data	20	62
1970-01-01 01:13:52.608180	in	udp:data	39	81
1970-01-01 01:13:52.633333	out	udp:data	22	64
1970-01-01 01:13:52.658862	in	udp:data	107	149
1970-01-01 01:13:52.666667	out	udp:data	20	62
1970-01-01 01:13:52.700000	out	udp:data	23	65
1970-01-01 01:13:52.709543	in	udp:data	91	133
1970-01-01 01:13:52.733333	out	udp:data	22	64
1970-01-01 01:13:52.760225	in	udp:data	97	139
1970-01-01 01:13:52.766667	out	udp:data	16	58
1970-01-01 01:13:52.800000	out	udp:data	18	60
1970-01-01 01:13:52.810907	in	udp:data	52	94
1970-01-01 01:13:52.833333	out	udp:data	20	62
1970-01-01 01:13:52.861588	in	udp:data	104	146
1970-01-01 01:13:52.866667	out	udp:data	19	61
1970-01-01 01:13:52.900000	out	udp:data	19	61
1970-01-01 01:13:52.912270	in	udp:data	81	123
1970-01-01 01:13:52.933333	out	udp:data	16	58
1970-01-01 01:13:52.966667	out	udp:data	17	59
1970-01-01 01:13:53.000000	out	udp:data	16	58
1970-01-01 01:13:53.000000	in	udp:data	59	101
1970-01-01 01:13:53.028571	out	udp:data	19	61
1970-01-01 01:13:53.050682	in	udp:data	44	86
1970-01-01 01:13:53.057143	out	udp:data	20	62
1970-01-01 01:13:53.085714	out	udp:data	21	63
1970-01-01 01:13:53.101363	in	udp:data	71	113
1970-01-01 01:13:53.114286	out	udp:data	18	60
1970-01-01 01:13:53.142857	out	udp:data	23	65
1970-01-01 01:13:53.152045	in	udp:data	131	173
1970-01-01 01:13:53.171429	out	udp:data	16	58
1970-01-01 01:13:53.200000	out	udp:data	16	58
1970-01-01 01:13:53.202727	in	udp:data	40	82
1970-01-01 01:13:53.228571	out	udp:data	21	63
1970-01-01 01:13:53.253408	in	udp:data	110	152
1970-01-01 01:13:53.257143	out	udp:data	15	57
1970-01-01 01:13:53.285714	out	udp:data	22	64
1970-01-01 01:13:53.304090	in	udp:data	66	108
1970-01-01 01:13:53.314286	out	udp:data	17	59
1970-01-01 01:13:53.342857	out	udp:data	21	63
1970-01-01 01:13:53.354772	in	udp:data	69	111
1970-01-01 01:13:53.371429	out	udp:data	14	56
1970-01-01 01:13:53.400000	out	udp:data	16	58
1970-01-01 01:13:53.405453	in	udp:data	103	145
1970-01-01 01:13:53.428571	out	udp:data	18	60
1970-01-01 01:13:53.456135	in	udp:data	29	71
1970-01-01 01:13:53.457143	out	udp:data	19	61
1970-01-01 01:13:53.485714	out	udp:data	18	60
1970-01-01 01:13:53.506817	in	udp:data	112	154
1970-01-01 01:13:53.514286	out	udp:data	22	64
1970-01-01 01:13:53.542857	out	udp:data	17	59
1970-01-01 01:13:53.557498	in	udp:data	54	96
1970-01-01 01:13:53.571429	out	udp:data	19	61
1970-01-01 01:13:53.600000	out	udp:data	16	58
1970-01-01 01:13:53.608180	in	udp:data	151	193
1970-01-01 01:13:53.628571	out	udp:data	19	61
1970-01-01 01:13:53.657143	out	udp:data	20	62
1970-01-01 01:13:53.658862	in	udp:data	72	114
1970-01-01 01:13:53.685714	out	udp:data	18	60
1970-01-01 01:13:53.709543	in	udp:data	87	129
1970-01-01 01:13:53.714286	out	udp:data	22	64
1970-01-01 01:13:53.742857	out	udp:data	24	66
1970-01-01 01:13:53.760225	in	udp:data	124	166
1970-01-01 01:13:53.771429	out	udp:data	16	58
1970-01-01 01:13:53.800000	out	udp:data	23	65
1970-01-01 01:13:53.810907	in	udp:data	124	166
1970-01-01 01:13:53.828571	out	udp:data	16	58
1970-01-01 01:13:53.857143	out	udp:data	19	61
1970-01-01 01:13:53.861588	in	udp:data	0	42
1970-01-01 01:13:53.885714	out	udp:data	17	59
1970-01-01 01:13:53.912270	in	udp:data	45	87
1970-01-01 01:13:53.914286	out	udp:data	21	63
1970-01-01 01:13:53.942857	out	udp:data	22	64
1970-01-01 01:13:53.971429	out	udp:data	21	63
1970-01-01 01:13:54.000000	out	udp:data	24	66
1970-01-01 01:13:54.000000	in	udp:data	13	55
1970-01-01 01:13:54.033333	out	udp:data	21	63
1970-01-01 01:13:54.050682	in	udp:data	69	111
1970-01-01 01:13:54.066667	out	udp:data	18	60
1970-01-01 01:13:54.100000	out	udp:data	20	62
1970-01-01 01:13:54.101363	in	udp:data	47	89
1970-01-01 01:13:54.133333	out	udp:data	20	62
1970-01-01 01:13:54.152045	in	udp:data	102	144
1970-01-01 01:13:54.166667	out	udp:data	19	61
1970-01-01 01:13:54.200000	out	udp:data	21	63
1970-01-01 01:13:54.202727	in	udp:data	73	115
1970-01-01 01:13:54.233333	out	udp:data	19	61
1970-01-01 01:13:54.253408	in	udp:data	29	71
1970-01-01 01:13:54.266667	out	udp:data	19	61
1970-01-01 01:13:54.300000	out	udp:data	15	57
1970-01-01 01:13:54.304090	in	udp:data	60	102
1970-01-01 01:13:54.333333	out	udp:data	16	58
1970-01-01 01:13:54.354772	in	udp:data	130	172
1970-01-01 01:13:54.366667	out	udp:data	20	62
1970-01-01 01:13:54.400000	out	udp:data	22	64
1970-01-01 01:13:54.405453	in	udp:data	45	87
1970-01-01 01:13:54.433333	out	udp:data	21	63
1970-01-01 01:13:54.456135	in	udp:data	153	195
1970-01-01 01:13:54.466667	out	udp:data	18	60
1970-01-01 01:13:54.500000	out	udp:data	18	60
1970-01-01 01:13:54.506817	in	udp:data	90	132
1970-01-01 01:13:54.533333	out	udp:data	17	59
1970-01-01 01:13:54.557498	in	udp:data	93	135
1970-01-01 01:13:54.566667	out	udp:data	19	61
1970-01-01 01:13:54.600000	out	udp:data	19	61
1970-01-01 01:13:54.608180	in	udp:data	106	148
1970-01-01 01:13:54.633333	out	udp:data	19	61
1970-01-01 01:13:54.658862	in	udp:data	96	138
1970-01-01 01:13:54.666667	out	udp:data	17	59
1970-01-01 01:13:54.700000	out	udp:data	18	60
1970-01-01 01:13:54.709543	in	udp:data	88	130
1970-01-01 01:13:54.733333	out	udp:data	17	59
1970-01-01 01:13:54.760225	in	udp:data	142	184
1970-01-01 01:13:54.766667	out	udp:data	22	64
1970-01-01 01:13:54.800000	out	udp:data	18	60
1970-01-01 01:13:54.810907	in	udp:data	117	159
1970-01-01 01:13:54.833333	out	udp:data	14	56
1970-01-01 01:13:54.861588	in	udp:data	85	127
1970-01-01 01:13:54.866667	out	udp:data	20	62
1970-01-01 01:13:54.900000	out	udp:data	20	62
1970-01-01 01:13:54.912270	in	udp:data	115	157
1970-01-01 01:13:54.933333	out	udp:data	22	64
1970-01-01 01:13:54.966667	out	udp:data	17	59
1970-01-01 01:13:55.000000	out	udp:data	17	59
1970-01-01 01:13:55.000000	in	udp:data	82	124
1970-01-01 01:13:55.026316	out	udp:data	24	66
1970-01-01 01:13:55.050682	in	udp:data	64	106
1970-01-01 01:13:55.052632	out	udp:data	20	62
1970-01-01 01:13:55.078947	out	udp:data	20	62
1970-01-01 01:13:55.101363	in	udp:data	42	84
1970-01-01 01:13:55.105263	out	udp:data	17	59
1970-01-01 01:13:55.131579	out	udp:data	17	59
1970-01-01 01:13:55.152045	in	udp:data	37	79
1970-01-01 01:13:55.157895	out	udp:data	17	59
1970-01-01 01:13:55.184211	out	udp:data	22	64
1970-01-01 01:13:55.202727	in	udp:data	155	197
1970-01-01 01:13:55.210526	out	udp:data	16	58
1970-01-01 01:13:55.236842	out	udp:data	19	61
1970-01-01 01:13:55.253408	in	udp:data	62	104
1970-01-01 01:13:55.263158	out	udp:data	21	63
1970-01-01 01:13:55.289474	out	udp:data	25	67
1970-01-01 01:13:55.304090	in	udp:data	81	123
1970-01-01 01:13:55.315789	out	udp:data	20	62
1970-01-01 01:13:55.342105	out	udp:data	19	61
1970-01-01 01:13:55.354772	in	udp:data	128	170
1970-01-01 01:13:55.368421	out	udp:data	19	61
1970-01-01 01:13:55.394737	out	udp:data	18	60
1970-01-01 01:13:55.405453	in	udp:data	49	91
1970-01-01 01:13:55.421053	out	udp:data	19	61
1970-01-01 01:13:55.447368	out	udp:data	15	57
1970-01-01 01:13:55.456135	in	udp:data	28	70
1970-01-01 01:13:55.473684	out	udp:data	14	56
1970-01-01 01:13:55.500000	out	udp:data	18	60
1970-01-01 01:13:55.506817	in	udp:data	82	124
1970-01-01 01:13:55.526316	out	udp:data	17	59
1970-01-01 01:13:55.552632	out	udp:data	21	63
1970-01-01 01:13:55.557498	in	udp:data	37	79
1970-01-01 01:13:55.578947	out	udp:data	24	66
1970-01-01 01:13:55.605263	out	udp:data	16	58
1970-01-01 01:13:55.608180	in	udp:data	110	152
1970-01-01 01:13:55.631579	out	udp:data	17	59
1970-01-01 01:13:55.657895	out	udp:data	17	59
1970-01-01 01:13:55.658862	in	udp:data	84	126
1970-01-01 01:13:55.684211	out	udp:data	17	59
1970-01-01 01:13:55.709543	in	udp:data	-3	39
1970-01-01 01:13:55.710526	out	udp:data	19	61
1970-01-01 01:13:55.736842	out	udp:data	21	63
1970-01-01 01:13:55.760225	in	udp:data	51	93
1970-01-01 01:13:55.763158	out	udp:data	18	60
1970-01-01 01:13:55.789474	out	udp:data	22	64
1970-01-01 01:13:55.810907	in	udp:data	54	96
1970-01-01 01:13:55.815789	out	udp:data	19	61
1970-01-01 01:13:55.842105	out	udp:data	15	57
1970-01-01 01:13:55.861588	in	udp:data	124	166
1970-01-01 01:13:55.868421	out	udp:data	18	60
1970-01-01 01:13:55.894737	out	udp:data	14	56
1970-01-01 01:13:55.912270	in	udp:data	76	118
1970-01-01 01:13:55.921053	out	udp:data	21	63
1970-01-01 01:13:55.947368	out	udp:data	18	60
1970-01-01 01:13:55.973684	out	udp:data	19	61
1970-01-01 01:13:56.000000	out	udp:data	16	58
1970-01-01 01:13:56.000000	in	udp:data	74	116
1970-01-01 01:13:56.027778	out	udp:data	19	61
1970-01-01 01:13:56.050682	in	udp:data	72	114
1970-01-01 01:13:56.055556	out	udp:data	17	59
1970-01-01 01:13:56.083333	out	udp:data	24	66
1970-01-01 01:13:56.101363	in	udp:data	77	119
1970-01-01 01:13:56.111111	out	udp:data	20	62
1970-01-01 01:13:56.138889	out	udp:data	19	61
1970-01-01 01:13:56.152045	in	udp:data	72	114
1970-01-01 01:13:56.166667	out	udp:data	18	60
1970-01-01 01:13:56.194444	out	udp:data	15	57
1970-01-01 01:13:56.202727	in	udp:data	113	155
1970-01-01 01:13:56.222222	out	udp:data	22	64
1970-01-01 01:13:56.250000	out	udp:data	19	61
1970-01-01 01:13:56.253408	in	udp:data	87	129
1970-01-01 01:13:56.277778	out	udp:data	18	60
1970-01-01 01:13:56.304090	in	udp:data	109	151
1970-01-01 01:13:56.305556	out	udp:data	23	65
1970-01-01 01:13:56.333333	out	udp:data	19	61
1970-01-01 01:13:56.354772	in	udp:data	125	167
1970-01-01 01:13:56.361111	out	udp:data	19	61
1970-01-01 01:13:56.388889	out	udp:data	19	61
1970-01-01 01:13:56.405453	in	udp:data	120	162
1970-01-01 01:13:56.416667	out	udp:data	16	58
1970-01-01 01:13:56.444444	out	udp:data	17	59
1970-01-01 01:13:56.456135	in	udp:data	65	107
1970-01-01 01:13:56.472222	out	udp:data	20	62
1970-01-01 01:13:56.500000	out	udp:data	18	60
1970-01-01 01:13:56.506817	in	udp:data	154	196
1970-01-01 01:13:56.527778	out	udp:data	17	59
1970-01-01 01:13:56.555556	out	udp:data	15	57
1970-01-01 01:13:56.557498	in	udp:data	77	119
1970-01-01 01:13:56.583333	out	udp:data	17	59
1970-01-01 01:13:56.608180	in	udp:data	70	112
1970-01-01 01:13:56.611111	out	udp:data	17	59
1970-01-01 01:13:56.638889	out	udp:data	19	61
1970-01-01 01:13:56.658862	in	udp:data	71	113
1970-01-01 01:13:56.666667	out	udp:data	17	59
1970-01-01 01:13:56.694444	out	udp:data	22	64
1970-01-01 01:13:56.709543	in	udp:data	28	70
1970-01-01 01:13:56.722222	out	udp:data	21	63
1970-01-01 01:13:56.750000	out	udp:data	18	60
